transaction_id,customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add_ons_purchased,add_on_total,revenue
192,1183,80,Male,Yes,Tablet,SKU1002,3,Cancelled,PayPal,247.03,247.03,1,2024-09-18,Standard,No Add ons,0.0,247.03
193,1184,71,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-08-09,Express,Add ons,90.9,1482.7800000000002
194,1185,49,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-02-06,Express,No Add ons,0.0,2534.49
195,1186,18,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2023-12-01,Express,Add ons,125.76,372.79
196,1187,55,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-02-02,Express,No Add ons,0.0,2534.49
197,1188,52,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-01-28,Standard,Add ons,75.39,2448.96
198,1188,52,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,2024-08-21,Standard,Add ons,86.82,2063.06
199,1189,31,Male,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2023-11-17,Express,No Add ons,0.0,494.06
200,1190,63,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2023-12-03,Overnight,Add ons,46.11,1775.32
201,1190,63,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2023-12-26,Express,No Add ons,0.0,6758.64
202,1190,63,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-08-10,Standard,Add ons,38.32,532.38
203,1192,60,Male,No,Smartphone,SKU1001,5,Completed,PayPal,41.5,20.75,2,2023-11-24,Overnight,Add ons,131.53,173.03
204,1192,60,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2024-02-25,Standard,Add ons,11.99,5925.8
205,1192,60,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,207.5,20.75,10,2024-09-14,Overnight,Add ons,51.93,259.43
206,1193,19,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-06-04,Express,Add ons,44.39,538.45
207,1193,19,Female,No,Tablet,SKU1002,3,Completed,PayPal,1976.24,247.03,8,2024-08-18,Overnight,Add ons,88.37,2064.61
208,1194,61,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2023-11-12,Express,No Add ons,0.0,494.06
209,1195,32,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2023-10-13,Overnight,No Add ons,0.0,3247.72
210,1196,77,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,3711.68,463.96,8,2023-12-14,Standard,No Add ons,0.0,3711.68
211,1196,77,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-04-07,Express,No Add ons,0.0,791.19
212,1196,77,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2024-05-10,Express,Add ons,31.26,495.21999999999997
213,1197,77,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-05-10,Overnight,Add ons,17.61,79.86
214,1197,77,Female,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-06-30,Standard,Add ons,36.12,4260.2699999999995
215,1197,77,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,2024-09-21,Express,No Add ons,0.0,4175.64
216,1199,60,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-07-11,Express,Add ons,22.07,1504.25
217,1203,43,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2024-01-17,Standard,Add ons,23.52,4770.660000000001
218,1203,43,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-04-30,Standard,Add ons,22.29,2342.09
219,1205,74,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-08-02,Standard,No Add ons,0.0,1729.21
220,1208,62,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,2024-07-25,Standard,No Add ons,0.0,844.83
221,1210,24,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,8448.3,844.83,10,2024-02-26,Standard,No Add ons,0.0,8448.3
222,1210,24,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,741.09,247.03,3,2024-04-29,Overnight,Add ons,31.5,772.59
223,1211,24,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-01-04,Standard,Add ons,25.55,87.8
224,1211,24,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-01-29,Overnight,Add ons,83.33,2306.6
225,1211,24,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-07-07,Standard,No Add ons,0.0,844.83
226,1212,79,Female,Yes,Smartwatch,SKU1003,3,Cancelled,PayPal,6758.64,844.83,8,2024-04-10,Overnight,Add ons,45.67,6804.31
227,1215,47,Male,No,Smartwatch,SKU1003,3,Cancelled,PayPal,7603.47,844.83,9,2023-12-18,Standard,Add ons,33.58,7637.05
228,1215,47,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,7120.71,791.19,9,2024-09-15,Overnight,Add ons,121.35,7242.06
229,1216,35,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-09-20,Express,Add ons,60.11,2433.6800000000003
230,1217,43,Female,No,Smartphone,SKU1001,5,Completed,PayPal,103.75,20.75,5,2024-02-09,Express,Add ons,45.61,149.36
231,1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-02-15,Express,No Add ons,0.0,186.75
232,1217,43,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-03-22,Overnight,Add ons,35.86,6794.5
233,1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-03-24,Express,Add ons,112.77,320.27
234,1218,48,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2023-12-29,Overnight,Add ons,39.54,2574.0299999999997
235,1220,72,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,8448.3,844.83,10,2024-03-13,Standard,Add ons,64.55,8512.849999999999
236,1220,72,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-08-08,Overnight,Add ons,56.39,243.14
237,1222,32,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-08-13,Standard,Add ons,71.08,8519.38
238,1223,53,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-03-08,Standard,No Add ons,0.0,166.0
239,1224,63,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,2024-06-19,Standard,Add ons,30.03,3985.98
240,1224,63,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-06-28,Standard,Add ons,103.02,5641.35
241,1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2024-05-25,Overnight,Add ons,38.07,965.99
242,1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2024-08-18,Express,No Add ons,0.0,3711.68
243,1227,23,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-02-10,Overnight,Add ons,70.87,1653.25
244,1228,35,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,5538.33,791.19,7,2023-10-18,Express,Add ons,25.66,5563.99
245,1229,67,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,2024-01-11,Overnight,No Add ons,0.0,494.06
246,1232,22,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-02-23,Standard,Add ons,12.25,4759.39
247,1234,58,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-05-27,Standard,Add ons,32.58,4256.73
248,1234,58,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-09-23,Overnight,Add ons,24.63,8472.929999999998
249,1235,38,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-22,Express,Add ons,37.79,141.54
250,1236,55,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2024-08-14,Standard,Add ons,16.2,202.95
251,1236,55,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,6329.52,791.19,8,2024-09-01,Overnight,Add ons,20.42,6349.9400000000005
252,1237,72,Male,Yes,Tablet,SKU1002,3,Completed,PayPal,988.12,247.03,4,2024-03-12,Express,Add ons,84.41,1072.53
253,1237,72,Male,Yes,Tablet,SKU1002,3,Completed,PayPal,988.12,247.03,4,2024-04-06,Standard,Add ons,117.41,1105.53
254,1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,2023-12-12,Overnight,Add ons,33.26,1515.44
255,1244,70,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-02-05,Overnight,Add ons,38.51,4785.650000000001
256,1244,70,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,3164.76,791.19,4,2024-02-07,Standard,Add ons,66.81,3231.57
257,1244,70,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,186.75,20.75,9,2024-05-23,Express,No Add ons,0.0,186.75
258,1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2024-07-23,Standard,Add ons,66.63,2289.9
259,1245,39,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,2024-07-24,Overnight,No Add ons,0.0,5913.81
260,1246,61,Male,No,Tablet,SKU1002,3,Completed,PayPal,494.06,247.03,2,2024-01-05,Standard,No Add ons,0.0,494.06
261,1247,47,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,3164.76,791.19,4,2023-10-18,Overnight,No Add ons,0.0,3164.76
262,1247,47,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-05-25,Overnight,Add ons,42.34,1771.55
263,1248,66,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,741.09,247.03,3,2023-11-04,Overnight,No Add ons,0.0,741.09
264,1248,66,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-02-15,Express,Add ons,81.47,143.72
265,1248,66,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-04-07,Standard,Add ons,54.16,3765.8399999999997
266,1250,32,Female,Yes,Tablet,SKU1002,3,Cancelled,PayPal,1482.18,247.03,6,2023-10-14,Standard,Add ons,49.01,1531.19
267,1250,32,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2024-08-26,Overnight,Add ons,41.67,3997.62
268,1251,52,Female,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2024-06-13,Express,Add ons,75.04,4250.68
269,1252,29,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-04-15,Express,Add ons,27.99,7939.889999999999
270,1253,58,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,5068.98,844.83,6,2023-12-27,Express,Add ons,79.98,5148.959999999999
271,1253,58,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-02-15,Express,No Add ons,0.0,7911.9
272,1254,47,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-03-16,Overnight,Add ons,75.85,2299.12
273,1255,49,Male,Yes,Smartphone,SKU1001,5,Completed,PayPal,207.5,20.75,10,2024-03-12,Overnight,Add ons,5.37,212.87
274,1255,49,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-10,Express,Add ons,75.25,179.0
275,1256,31,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,3164.76,791.19,4,2024-06-28,Standard,Add ons,92.17,3256.9300000000003
276,1257,55,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-07-17,Express,Add ons,84.68,209.18
277,1258,65,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-05-10,Express,Add ons,94.38,1082.5
278,1261,76,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-01-31,Standard,Add ons,26.35,817.5400000000001
279,1262,44,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2023-11-24,Overnight,Add ons,121.05,4077.0
280,1263,20,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-10-19,Standard,Add ons,54.86,5123.839999999999
281,1263,20,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-10-22,Express,No Add ons,0.0,6758.64
282,1264,76,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-04-17,Express,No Add ons,0.0,186.75
283,1265,29,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2023-10-12,Express,Add ons,7.28,254.31
284,1265,29,Female,No,Smartwatch,SKU1003,3,Cancelled,PayPal,7603.47,844.83,9,2023-11-09,Overnight,Add ons,46.57,7650.04
285,1265,29,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-06-26,Express,No Add ons,0.0,1582.38
286,1265,29,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,2024-09-21,Standard,Add ons,67.15,87.9
287,1266,23,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,791.19,791.19,1,2024-06-04,Standard,No Add ons,0.0,791.19
288,1267,47,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-01-12,Overnight,No Add ons,0.0,1729.21
289,1268,54,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-09-30,Standard,No Add ons,0.0,5068.98
290,1268,54,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-04-18,Standard,No Add ons,0.0,4747.14
291,1268,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2024-07-22,Express,Add ons,14.76,3394.0800000000004
292,1269,72,Male,Yes,Smartphone,SKU1001,5,Completed,PayPal,186.75,20.75,9,2024-07-31,Overnight,Add ons,96.66,283.40999999999997
293,1271,36,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2023-10-11,Express,No Add ons,0.0,247.03
294,1271,36,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,2024-09-19,Express,Add ons,24.46,6783.1
295,1272,27,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-03-11,Overnight,Add ons,40.76,2511.0600000000004
296,1276,30,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,2024-03-04,Standard,Add ons,112.19,1347.3400000000001
297,1276,30,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-03-13,Standard,Add ons,36.6,1765.81
298,1277,20,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,2024-03-08,Express,Add ons,84.33,3463.65
299,1277,20,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-06-13,Express,Add ons,38.42,285.45
300,1278,57,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,2023-10-08,Standard,Add ons,23.78,868.61
301,1278,57,Male,No,Laptop,SKU1005,3,Completed,PayPal,463.96,463.96,1,2023-11-24,Overnight,Add ons,39.99,503.95
302,1278,57,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-02-05,Standard,Add ons,39.33,3287.0499999999997
303,1278,57,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-08-05,Standard,Add ons,43.26,2363.0600000000004
304,1280,72,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2023-11-26,Overnight,Add ons,23.94,148.44
305,1280,72,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-08-21,Standard,No Add ons,0.0,6758.64
306,1283,36,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-05-05,Express,Add ons,102.23,288.98
307,1286,73,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2023-11-20,Express,Add ons,82.32,1070.44
308,1286,73,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-06-08,Express,Add ons,46.24,4685.84
309,1286,73,Male,No,Laptop,SKU1005,3,Completed,PayPal,3247.72,463.96,7,2024-07-12,Standard,Add ons,123.65,3371.37
310,1287,52,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-12-07,Express,No Add ons,0.0,3379.32
311,1287,52,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-03-21,Standard,No Add ons,0.0,1855.84
312,1287,52,Female,Yes,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,2024-05-01,Overnight,No Add ons,0.0,1582.38
313,1287,52,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-08-12,Standard,Add ons,80.21,1562.39
314,1288,32,Female,Yes,Smartphone,SKU1004,2,Completed,PayPal,7911.9,791.19,10,2024-03-20,Express,Add ons,8.99,7920.889999999999
315,1290,54,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-01-08,Standard,Add ons,63.37,3775.0499999999997
316,1292,56,Male,No,Smartphone,SKU1004,2,Completed,PayPal,4747.14,791.19,6,2023-11-18,Overnight,Add ons,105.63,4852.77
317,1292,56,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-03-31,Express,Add ons,21.98,1998.22
318,1292,56,Male,No,Laptop,SKU1005,3,Completed,PayPal,463.96,463.96,1,2024-06-29,Express,Add ons,47.2,511.15999999999997
319,1293,49,Male,Yes,Smartphone,SKU1004,2,Completed,PayPal,4747.14,791.19,6,2023-10-30,Express,Add ons,57.53,4804.67
320,1294,56,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-03-06,Standard,Add ons,16.04,3727.72
321,1295,19,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2024-08-07,Overnight,No Add ons,0.0,4747.14
322,1296,60,Female,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2023-10-18,Express,No Add ons,0.0,145.25
323,1296,60,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-12-23,Standard,Add ons,19.74,6778.38
324,1298,34,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2023-11-03,Express,Add ons,76.31,1805.52
325,1299,59,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2023-11-28,Overnight,Add ons,53.4,7965.299999999999
326,1300,68,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-04-19,Overnight,Add ons,86.54,252.54000000000002
327,1301,71,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,1582.38,791.19,2,2024-03-24,Standard,Add ons,85.84,1668.22
328,1301,71,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-08-01,Standard,Add ons,30.63,821.82
329,1302,46,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-08-31,Express,Add ons,95.51,240.76
330,1303,34,Male,No,Smartphone,SKU1001,5,Completed,PayPal,186.75,20.75,9,2024-06-21,Express,Add ons,31.39,218.14
331,1303,34,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-06-24,Express,Add ons,64.27,2437.84
332,1304,23,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2023-10-24,Express,No Add ons,0.0,741.09
333,1305,24,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-11-08,Overnight,Add ons,78.2,3242.96
334,1305,24,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,2024-06-13,Standard,Add ons,29.83,5943.64
335,1306,33,Female,Yes,Smartwatch,SKU1003,3,Cancelled,PayPal,5913.81,844.83,7,2023-10-06,Overnight,Add ons,30.16,5943.97
336,1306,33,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-01-28,Express,Add ons,53.16,115.41
337,1307,50,Female,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,2024-03-18,Standard,Add ons,82.51,1010.43
338,1307,50,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,2024-05-25,Express,Add ons,26.92,1509.1000000000001
339,1308,30,Female,Yes,Laptop,SKU1005,3,Completed,PayPal,1391.88,463.96,3,2024-01-07,Standard,Add ons,41.62,1433.5
340,1309,40,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,2024-04-07,Overnight,Add ons,59.35,2843.11
341,1309,40,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,5068.98,844.83,6,2024-08-24,Overnight,Add ons,118.06,5187.04
342,1310,77,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4175.64,463.96,9,2023-11-26,Overnight,Add ons,55.81,4231.450000000001
343,1310,77,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,2024-08-23,Standard,No Add ons,0.0,7120.71
344,1311,23,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,2024-08-30,Express,Add ons,100.29,2634.7799999999997
345,1312,53,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,83.0,20.75,4,2024-06-13,Express,Add ons,118.23,201.23000000000002
346,1313,51,Male,No,Tablet,SKU1002,3,Completed,PayPal,1729.21,247.03,7,2024-01-07,Express,Add ons,31.97,1761.18
347,1313,51,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-06-20,Express,Add ons,40.54,4787.68
348,1314,30,Male,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2023-12-09,Overnight,Add ons,27.93,152.43
349,1314,30,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,3247.72,463.96,7,2024-09-07,Express,No Add ons,0.0,3247.72
350,1315,48,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,4747.14,791.19,6,2024-03-17,Express,No Add ons,0.0,4747.14
351,1315,48,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,124.5,20.75,6,2024-05-29,Express,Add ons,47.9,172.4
352,1315,48,Male,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,4639.6,463.96,10,2024-06-08,Overnight,No Add ons,0.0,4639.6
353,1315,48,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,124.5,20.75,6,2024-06-25,Overnight,No Add ons,0.0,124.5
354,1316,52,Male,Yes,Smartwatch,SKU1003,3,Completed,PayPal,2534.49,844.83,3,2024-05-11,Overnight,No Add ons,0.0,2534.49
355,1316,52,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,2024-05-31,Overnight,Add ons,38.84,2509.1400000000003
356,1316,52,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-09-05,Standard,No Add ons,0.0,4224.15
357,1317,23,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-05-09,Overnight,Add ons,47.8,1737.46
358,1317,23,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,124.5,20.75,6,2024-05-21,Overnight,Add ons,38.68,163.18
359,1318,20,Male,No,Tablet,SKU1002,3,Completed,PayPal,2470.3,247.03,10,2023-11-19,Standard,No Add ons,0.0,2470.3
360,1320,60,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2023-11-21,Standard,Add ons,16.4,5930.21
361,1321,28,Male,No,Tablet,SKU1002,3,Completed,PayPal,1976.24,247.03,8,2023-12-09,Overnight,Add ons,39.25,2015.49
362,1321,28,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,2024-03-23,Standard,Add ons,100.79,6014.6
363,1324,34,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-06-14,Overnight,No Add ons,0.0,4639.6
364,1326,25,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-10-11,Standard,No Add ons,0.0,6758.64
365,1327,80,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,186.75,20.75,9,2023-12-07,Standard,No Add ons,0.0,186.75
366,1327,80,Male,No,Laptop,SKU1005,3,Completed,PayPal,1391.88,463.96,3,2024-01-02,Overnight,Add ons,46.1,1437.98
367,1327,80,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,494.06,247.03,2,2024-09-20,Standard,Add ons,112.83,606.89
368,1328,29,Female,No,Laptop,SKU1005,3,Cancelled,PayPal,3711.68,463.96,8,2024-05-16,Overnight,No Add ons,0.0,3711.68
369,1329,65,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-03-04,Standard,Add ons,20.49,2394.06
370,1331,25,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-06-21,Overnight,Add ons,76.41,4300.5599999999995
371,1333,61,Male,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-04-10,Standard,No Add ons,0.0,2223.27
372,1333,61,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-06-19,Standard,No Add ons,0.0,5913.81
373,1333,61,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2024-08-01,Standard,Add ons,94.43,341.46000000000004
374,1335,34,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-01-13,Overnight,Add ons,43.54,7955.44
375,1335,34,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,2534.49,844.83,3,2024-07-04,Standard,Add ons,111.61,2646.1
376,1335,34,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,2024-07-10,Standard,No Add ons,0.0,124.5
377,1337,41,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,145.25,20.75,7,2023-12-02,Overnight,Add ons,52.95,198.2
